item_id,company_name,name,title_bloomberg,title
"","Randon SA Implementos e Participacoes  ","Geraldo Santa Catharina",,"Investor Relations Director, Member of the Executive Board"
"","Sao Martinho SA  ","Augusto Brauna Pinheiro",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Sao Martinho SA  ","Felipe Vicchiato",,"Chief Financial Officer, Director of Investor Relations"
"","Saraiva SA Livreiros Editores  ","Jorge Saraiva Neto",,"Chief Executive Officer, Director of Investor Relations, Executive Board"
"","Saraiva SA Livreiros Editores  ","Marcus dos Santos Mingoni",,"Director of Investor Relations"
"","TPI Triunfo Participacoes e Invest. SA  ","Sandro Antonio de Lima",,"Chief Financial Officer, Chief Administrative Officer, Investor Relations Officer, Member of the Executive Board"
"","Tekno SA Industria e Comercio  ","Jose Maria de Campos Maia Netto",,"Director of Investor Relations"
"","Vicunha Textil SA  ","Jose Mauricio D'Isep Costa",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Vulcabras Azaleia SA  ","Leonardo Horta Rodrigues",,"Chief Executive Officer, Director of Investor Relations, Executive Board"
"","Wetzel SA  ","Marcia Hermann",,"Investor Relations Officer, Member of the Executive Board"
"","Vigor Alimentos SA  ","Victor Hugo Machado",,"Chief Administrative Officer, Controller, Director of Investor Relations, Director of Finance"
"","Wiest S.A.  ","Jamiro Wiest Jr.",,"Investor Relations Officer, Member of the Executive Board, Director"
"","Whirlpool SA  ","Carlos Henrique Pinto Haddad",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Wembley SA  ","Joao Batista da Cunha Bomfim",,"Investor Relations Officer, Member of the Executive Board"
"","Canoe EIT Income Fund  ","Jodi Peake",,"Vice President - Marketing & Investor Relations of Canoe Financial LP"
"","Fresenius Medical Care AG & Co. KGaA  ","Oliver Maier",,"Senior Vice President of Investor Relations"
"","Merck KGaA  ","Constantin Fest",,"Head of Investor Relations"
"","Pelion SA  ","Mariola Belina-Prazmowska",,"Vice Chairman of the Management Board for Development and Investor Relations"
"","Kvadra - Generiruyushchaya kompaniya OAO  ","Daniel Lessin Wolfe",,"Member of the Management Board, Director for Investor Relations, Director"
"","Uralkaliy PAO  ","Daria Fadeeva",,"Head of Investor Relations and Capital Markets"
"","Ascott Residence Trust  ","Elaine Soh",,"Assistant Vice President - Investor Relations & Communications of Ascott Residence Trust Management Limited"
"","AES Tiete SA (ADR)  ","Francisco Jose Morandi Lopez",,"Chief Financial Officer, Director of Investor Relations, Member of the Board of Directors"
"","CTEEP Cia Trans Eletrica Paulista (ADR)  ","Rinaldo Pecchio Jr.",,"Chief Financial and Investor Relations Officer, Member of the Executive Board"
"","Companhia Paranaense de Energia (ADR)  ","Luiz Eduardo da Veiga Sebastiani",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Diagnosticos da America SA(ADR)  ","Paulo Bokel Catta-Preta",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Gol Linhas Aereas Inteligentes SA (ADR)  ","Edmar Prado Lopes Neto",,"Chief Financial and Investor Relations Officer, Member of the Executive Board"
"","Iochpe-Maxion SA (ADR)  ","Oscar Antonio Fontoura Becker",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Metrogas SA  ","Magdalena Gonzalez Garano",,"Director of Legal and Regulatory Affairs, Director of Investor Relations and Secretary of the Board"
"","Vale SA (ADR)  ","Luciano Siani Pires",,"Chief Financial Officer, Investor Relations Officer, Supplies and Shared Services Officer, Member of the Executive Board"
"","Aluar Aluminio Argentino S.A.I.C.  ","Alberto Eduardo Martinez Costa",,"Director of Legal Affairs, Director of Investor Relations, Secretary, Director"
"","AES Tiete SA  ","Francisco Jose Morandi Lopez",,"Chief Financial Officer, Director of Investor Relations, Member of the Board of Directors"
"","Afluente Transmissao De Energia Electric  ","Erik da Costa Breyer",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Abril Educacao SA  ","Manoel Luiz Ferrao de Amorim",,"Vice Chairman of the Board, Chief Financial Officer, Director of Investor Relations, Member of the Executive Board"
"","Abril Educacao SA  ","Guilherme Alves Melega",,"Chief Financial, Administrative Officer and Investor Relations Officer, Member of the Executive Board"
"","Alpargatas SA  ","Jose Roberto Lettiere",,"Chief Financial Officer, Chief Administrative Officer, Investor Relations Officer, Member of the Executive Board"
"","Andrade Gutierrez Concessoes SA(NDA)  ","Renato Torres de Faria",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Arezzo Industria E Comercio SA  ","Thiago Lima Borges",,"Chief Financial Officer, Investor Relations Officer, Corporate Affairs Officer, Member of the Executive Board"
"","BHG SA Brazil Hospitality Group  ","Luiz Felipe Negreiros de Sa",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Banco Mercantil de Investimentos SA  ","Athaide Vieira dos Santos",,"Investor Relations Officer, Regional Officer, Member of the Executive Board"
"","Belapart SA  ","Maria Amalia Delfim de Melo Coutrim",,"Chairman of the Board, Chief Operating Officer, Investor Relations Officer, Member of the Executive Board"
"","Biomm SA  ","Francisco Carlos Marques de Freitas",,"Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","Buettner SA Industria e Comercio  ","Fabricio Pozzi Colzani",,"Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","Brasil Pharma SA  ","Jose Ricardo Mendes da Silva",,"Member of the Executive Board, Chief Executive Officer, Director of Investor Relations"
"","CPFL Energias Renovaveis SA  ","Marcelo Antonio Goncalves Souza",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","CTEEP Cia Transm Energia Eletr Paulista  ","Rinaldo Pecchio Jr.",,"Chief Financial and Investor Relations Officer, Member of the Executive Board"
"","Cabinda Participacoes SA  ","Danilo Gamboa",,"Chairman of the Board, Deputy Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","Caianda Participacoes SA  ","Danilo Gamboa",,"Chairman of the Board of Directors, Deputy Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","Cia De Fiacao E Tecidos Cedro Cachoeira  ","Fabio Mascarenhas Alves",,"Chief Financial, Administrative and Investor Relations Officer, Member of the Executive Board"
"","Companhia Doca de Imbituba  ","Nilton Garcia de Araujo",,"Chairman of the Board, Chief Executive and Investor Relations Officer, Member of the Executive Board"
"","Companhia Paranaense de Energia - COPEL  ","Luiz Eduardo da Veiga Sebastiani",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Companhia Industrial Schlosser SA  ","Joao Beckhauser",,"Deputy Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","Companhia de Aguas do Brasil - CAB Amb  ","Eduardo Carlos Torzecki",,"Chief Financial Officer, Chief Administrative Officer, Director of Investor Relations"
"","Companhia de Gas de Sao Paulo - COMGAS  ","Roberto Collares Lage",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Companhia de Bebidas das Americas-AmBev  ","Nelson Jose Jamel",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Construtora Sultepa SA  ","Ricardo Lins Portella Nunes",,"Chairman of the Board, Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","Diagnosticos da America SA  ","Paulo Bokel Catta-Preta",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Eletron SA(NDA)  ","Maria Amalia Delfim de Melo Coutrim",,"Chairman of the Board, Chief Operating and Investor Relations Officer, Member of the Executive Board"
"","Eucatex SA Industria e Comercio  ","Jose Antonio Goulart de Carvalho",,"Executive Vice President, Investor Relations Officer, Member of the Executive Board"
"","Fibam Companhia Industrial  ","Paolo Paperini","Chairman of the Board and Chief Executive & Market Relations Officer ","Chairman of the Board, Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","Financeira Alfa SA Credt Fincmnt Invmtos  ","Antonio Jose Ambrozano Neto",,"Director of Investor Relations, Member of the Executive Board"
"","Forjas Taurus SA  ","Thiago Piovesan",,"Deputy Chief Executive Officer, Chief Financial Officer, Chief Administrative Officer, Director of Investor Relations"
"","Gol Linhas Aereas Inteligentes SA  ","Edmar Prado Lopes Neto",,"Chief Financial and Investor Relations Officer, Member of the Executive Board"
"","Haga S/A Industria E Comercio  ","Jose Luiz Abicalil",,"Chairman of the Board, Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","Hercules SA - Fabrica de Talheres  ","Michael Lenn Ceitlin",,"Chairman of the Board, Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","Igb Eletronica S/A  ","Ricardo Emilie Jesse Staub",,"Vice Chairman of the Board, Deputy Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","Investimentos Bemge SA  ","Rogerio Paulo Calderon Peres",,"Deputy Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","Iochpe-Maxion SA  ","Oscar Antonio Fontoura Becker",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Jereissati Participacoes SA  ","Aparecido Carlos Correia Galdino",,"Managing Director, Investor Relations Officer, Member of the Executive Board"
"","Karsten SA  ","Patricia Conradt Diniz",,"Chief Financial Officer, Chief Administrative Officer, Investor Relations Officer, Member of the Executive Board"
"","Litel Participacoes SA  ","Dan Antonio Marinho Conrado",,"Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","Manufatura de Brinquedos Estrela SA  ","Carlos Antonio Tilkian",,"Chairman of the Board, Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","Metalurgica Riosulense SA  ","Nilo Meneghelli",,"Chief Administrative Officer, Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Mundial SA Produtos de Consumo  ","Michael Lenn Ceitlin",,"Chairman of the Board, Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","Multiplus SA  ","Jaime Augusto da Cunha Rebelo",,"Chief Financial Officer, Director of Investor Relations, Member of the Executive Board"
"","Oleo e Gas Participacoes SA  ","Paulo Narcelio Simoes Amaral",,"Chief Executive Officer, Chief Financial and Investor Relations Officer, Member of the Executive Board"
"","Qgep Participacoes SA  ","Paula Vasconcelos da Costa Corte-Real",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Profarma Distribuidora de Produts Frm SA  ","Maximiliano Guimaraes Fischer",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Rodobens Negocios Imobiliarios SA  ","Flavio Vidigal De Capua",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Sao Paulo Turismo SA  ","Domerio Nassar de Oliveira",,"Chief Financial, Administrative and Investor Relations Officer, Member of the Executive Board"
"","Schulz SA  ","Ovandi Rosenstock",,"Chief Executive Officer, Vice Chairman of the Board, Investor Relations Officer, Member of the Executive Board"
"","Springs Global Participacoes SA  ","Luiz Henrique Cerqueira Valverde",,"Member of the Executive Board, Director of Investor Relations"
"","Tecblu Tecelagem Blumenau SA  ","Ruy Manoel Simoes de Carvalho Turza Ferreira",,"Investor Relations Officer, Member of the Executive Board"
"","Teka Tecelagem Kuehnrich SA  ","Marcello Stewers",,"Member of the Executive Board, Chief Financial Officer, Chief Administrative Officer, Investor Relations Officer"
"","Tecnosolo Engenharia SA  ","Andre Luis Cavalcanti de Moraes Camacho",,"Deputy Chief Executive Officer, Chief Investor Relations Officer, Member of the Executive Board"
"","Caconde Participacoes S/A  ","Fersen Lamas Lambranho",,"Deputy Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","UNICASA Industria de Moveis S/A  ","Frank Zietolie",,"Chief Executive Officer, Chief Financial Officer, Director of Investor Relations, Executive Board"
"","Unipar Carbocloro SA  ","Jose Octavio Vianello de Mello",,"Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","Compagnie Financiere Tradition SA  ","Patrick Combes",,"Executive Chairman of the Board of Directors, Chairman of the Management Board, Investor Relations Officer"
"","Public Systeme Hopscotch SA  ","Pierre-Franck Moley",,"Chief Executive Officer and Member of the Management Board and Investor Relations Officer"
"","Societe des Chemins de FeTDV et d Grd SA  ","Emmanuel Fossorier",,"Director - Representative of Compagnie du Cambodge and Investor Relations Officer"
"","Vale SA GDR  ","Luciano Siani Pires",,"Chief Financial Officer, Investor Relations Officer, Supplies and Shared Services Officer, Member of the Executive Board"
"","Noevir Holdings Co Ltd  ","Ikko Yoshida",,"Senior Executive Officer, Director of Business Planning, Director of Public Relations & Investor Relations, Director"
"","CIMPOR - Cimentos de Portugal SGPS SA  ","Ana Filipa Mendes de Magalhaes Saraiva Mendes",,"Investor Relations' Representative, Secretary"
"","COMPTA Equipamentos e Servicos Inform SA  ","Jose Eugenio Soares Vinagre",,"Director of Investor Relations, Independent Executive Director"
"","Glintt Global Intelligent Technologes SA  ","Raul Miguel Lampreia Correa Teles Lufinha",,"Director of Investor Relations, Corporate Secretary"
"","Imobiliaria Construtora Grao-Para SA  ","Abel Saturnino da Silva de Moura Pinheiro",,"Executive Chairman of the Board, Director of Investor Relations"
"","REN Redes Energeticas Nacionais SGPS SA  ","Goncalo Joao Figueira Morais Soares",,"Chief Financial Officer, Investor Relations Officer, Executive Director"
"","Sport Lisboa e Benfica Futebol SAD  ","Domingos Cunha Mota Soares de Oliveira",,"Chief Financial Officer, Investor Relations Officer, Executive Director"
"","Fibria Celulose SA (ADR)  ","Guilherme Perboyre Cavalcanti",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Tractebel Energia SA (ADR)  ","Eduardo Antonio Gori Sattamini",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Usinas Siderurgics d Mns Grs SA Usms-ADR  ","Ronald Seckelmann",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Aliansce Shopping Centers SA  ","Henrique Christino Cordeiro Guerra Neto",,"Investor Relations Officer, Member of the Executive Board"
"","Companhia Energetica de Pernambuco CELPE  ","Erik da Costa Breyer",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Fibria Celulose SA  ","Guilherme Perboyre Cavalcanti",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Marfrig Global Foods SA  ","Ricardo Florence dos Santos",,"Chief Financial and Administrative Officer, Investor Relations Officer, Member of the Executive Board"
"","Plascar Participacoes Industrias SA  ","Gordiano Pessoa Filho",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Tekno SA Industria e Comercio  ","Valter Takeo Sassaki",,"Chairman of the Board, Deputy Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","Tractebel Energia SA  ","Eduardo Antonio Gori Sattamini",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Usinas Siderurgicas de Minas Grs SA Usms  ","Ronald Seckelmann",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Vale SA  ","Luciano Siani Pires",,"Chief Financial Officer, Investor Relations Officer, Supplies and Shared Services Officer, Member of the Executive Board"
"","Viver Incorporadora e Construtora SA  ","Eduardo Ramos Canonico",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Vulcabras Azaleia SA  ","Vladimir Fortes dos Santos",,"Chief Financial Officer, Chief Administrative Officer, Investor Relations Officer, Member of the Executive Board"
"","Vigor Alimentos SA  ","Gilberto Meirelles Xando Baptista",,"Chief Executive Officer, Chief Financial Officer, Director of Investor Relations, Member of the Executive Board"
"","Sociedade Comercial Orey Antunes SA  ","Joaquim Paulo Claro dos Santos",,"Executive Independent Director, Director of Investor Relations"
"","Complete Care Medical Inc.  ","Richard B. Fremed","Executive Vice President - Human Resources, Executive Vice President - Investor Relations, Secretary, Secretary - Pacific Thrift, Treasurer - Pacific Thrift, Secretary - PAMC, Director - PAMC and Director - Pacific Thrift ","Executive Vice President - Marketing and Investor Relations, Secretary"
"","Monarques Gold Corp  ","Vincent Janelle","Vice President of Investor Relations","Vice President - Investor Relations"
"","SFS Group AG  ","Rolf Frei","Chief Financial Officer, Corporate Communications / Investor Relations Officer, Member of Group Executive Board and Chief Executive Officer of SFS Services AG ","Chief Financial Officer, Member of the Group Executive Board"
"","ANA Holdings Inc  ","Kiyoshi Tonomoto","Executive Vice President of Finance Accounting & Investor Relations and Director ","Senior Managing Director, Executive Officer"
